transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned
464,2026-04-01 7:41:40,Marcille Sonschein,Stuttgart,Smartphone,Electronics,7,399.59,Banküberweisung,5,Nein
465,2025-11-17 15:09:21,Victor Rivalant,Leipzig,Smartphone,Electronics,6,46.82,Barzahlung,4,Ja
466,2025-08-06 23:20:35,Maury Larter,München,Monitor,Electronics,5,287.4,Banküberweisung,3,Nein
467,2026-03-04 12:51:06,Beverly Trinbey,Köln,Laptop,Electronics,1,1032.62,Banküberweisung,1,Nein
468,2025-09-05 10:55:34,Carr Bottoms,Berlin,Kopfhörer,Zubehör,9,913.49,PayPal,4,Nein
469,2025-09-07 11:17:01,Torie Durn,Frankfurt,Smartphone,Electronics,8,1167.11,PayPal,5,Nein
470,2026-03-07 3:26:41,Truman Chilles,München,USB-Hub,Electronics,9,533.74,Banküberweisung,5,Nein
471,2026-03-16 0:14:46,Nikolaus Brevetor,Köln,Laptop,Electronics,5,324.85,Barzahlung,2,Nein
472,2026-03-03 16:09:43,Roch Kline,Stuttgart,Webcam,Electronics,8,665.7,PayPal,1,Nein
473,2026-03-19 1:33:30,Nicolis Shulem,Hamburg,Kopfhörer,Electronics,2,500.78,Banküberweisung,1,Nein
474,2026-01-07 14:35:11,Ricca Lazar,Hamburg,Maus,Electronics,3,989.79,Kreditkarte,5,Nein
475,2025-11-10 10:33:53,Nobie Asling,Düsseldorf,Webcam,Zubehör,10,973.35,Kreditkarte,3,Nein
476,2026-03-02 20:26:27,Rivkah O'Brien,Düsseldorf,Monitor,Electronics,4,1064.9,Banküberweisung,5,Nein
477,2025-09-23 10:06:51,Clarisse Blaszczynski,Stuttgart,Kopfhörer,Electronics,9,299.35,Kreditkarte,4,Nein
478,2026-04-30 6:24:52,Louella Palffrey,Berlin,USB-Hub,Zubehör,1,523.24,Banküberweisung,5,Nein
479,2025-11-02 4:51:43,Kandace Fruchter,Berlin,Smartphone,Zubehör,7,1095.52,Barzahlung,1,Ja
480,2025-12-22 2:53:14,Ramsey Copelli,Köln,Monitor,Electronics,8,1107.11,Barzahlung,2,Nein
481,2025-10-01 21:35:07,Isidor Leschelle,München,Laptop,Electronics,5,119.99,Barzahlung,5,Nein
482,2026-06-02 4:31:47,Sophia Leatherbarrow,München,USB-Hub,Zubehör,10,1136.92,Barzahlung,3,Nein
483,2026-05-01 12:20:39,Rheta Godspede,München,USB-Hub,Zubehör,3,64.2,Barzahlung,2,Nein
484,2025-11-25 23:18:40,Clim Marquand,Köln,Maus,Electronics,2,774.97,Barzahlung,2,Nein
485,2026-05-16 1:20:20,Windy Di Filippo,Frankfurt,USB-Hub,Zubehör,3,205.11,Kreditkarte,1,Nein
486,2025-09-16 3:33:05,Rori Gowland,Düsseldorf,Smartphone,Zubehör,1,901.86,Banküberweisung,4,Nein
487,2025-11-05 22:25:39,Janey Monson,Köln,Webcam,Electronics,5,919.43,PayPal,5,Nein
488,2025-07-28 19:49:32,Garvey Kettell,Köln,Webcam,Zubehör,2,915.4,Kreditkarte,1,Ja
489,2025-11-19 9:22:31,Garland Hadlow,München,Kopfhörer,Zubehör,2,443.69,PayPal,4,Nein
490,2026-05-20 11:32:16,Liane Tregido,Stuttgart,Smartphone,Electronics,8,784.56,Barzahlung,4,Nein
491,2026-01-28 8:53:28,Delinda Burrett,Hamburg,Smartphone,Zubehör,7,776.28,Kreditkarte,4,Nein
492,2025-12-10 6:18:41,Raoul Bogace,Leipzig,Maus,Electronics,6,525.07,Banküberweisung,4,Nein
493,2025-11-28 6:07:35,Adeline Pechacek,Berlin,Smartphone,Electronics,7,338.71,Barzahlung,5,Nein
494,2025-10-06 13:49:47,Kissiah Stading,Frankfurt,Tastatur,Zubehör,5,42.18,Banküberweisung,2,Nein
495,2025-11-01 16:44:58,Loleta Bolf,Frankfurt,Smartphone,Zubehör,9,486.1,PayPal,5,Nein
496,2025-07-31 8:03:13,Brock Morford,Düsseldorf,Monitor,Electronics,3,351.95,PayPal,5,Nein
497,2025-07-02 1:43:36,Buffy Stannering,Düsseldorf,Smartphone,Electronics,4,811.93,Banküberweisung,1,Ja
498,2025-06-21 23:51:28,Cozmo Arter,Köln,Laptop,Electronics,5,917.2,Banküberweisung,2,Nein
499,2025-11-07 18:49:14,Hugh Kyles,Köln,Kopfhörer,Zubehör,4,525.65,PayPal,4,Nein
500,2025-07-05 19:00:51,Nadya Lavallie,Hamburg,Tastatur,Zubehör,7,329.32,Banküberweisung,2,Nein
501,2025-08-19 22:22:58,Jarid Beasant,Düsseldorf,Laptop,Electronics,4,513.49,Kreditkarte,1,Nein
502,2025-12-30 13:44:23,Jarad Hubberstey,Frankfurt,Tastatur,Zubehör,5,673.71,Banküberweisung,4,Nein
503,2026-02-26 13:20:38,Vanya Bande,Düsseldorf,Monitor,Zubehör,3,886.95,Barzahlung,5,Nein
504,2026-01-12 17:09:58,Kahaleel Arnli,Berlin,Tastatur,Electronics,1,184.43,Banküberweisung,3,Nein
505,2025-10-22 9:44:17,Tan Neath,Berlin,Smartphone,Zubehör,8,1190.95,Kreditkarte,2,Nein
506,2025-06-14 17:01:43,Reagen von Nassau,Frankfurt,Webcam,Zubehör,4,929.01,PayPal,5,Nein
507,2025-08-26 18:18:11,Laureen Dillintone,Hamburg,Tastatur,Electronics,7,86.86,Kreditkarte,1,Nein
508,2025-10-14 22:51:42,Tudor Sowrah,München,USB-Hub,Zubehör,7,518.57,Kreditkarte,5,Ja
509,2025-06-15 20:39:28,Laura Moodie,Frankfurt,Laptop,Electronics,7,868.05,Barzahlung,1,Nein
510,2026-01-02 2:28:56,Colly Gogan,München,Webcam,Zubehör,6,600.25,Barzahlung,4,Ja
511,2026-03-28 16:06:27,Felice Pinnijar,Leipzig,Smartphone,Zubehör,8,1054.04,Barzahlung,4,Ja
512,2025-12-07 20:11:28,Francisco Hoofe,Stuttgart,Kopfhörer,Zubehör,4,669.51,Barzahlung,2,Ja
513,2026-02-12 10:10:51,Dana Goudman,Berlin,Tastatur,Electronics,5,834.45,Barzahlung,2,Nein
514,2025-11-12 2:39:24,Shirlee Iacovone,Berlin,USB-Hub,Zubehör,6,973.36,Barzahlung,4,Nein
515,2026-02-16 12:09:12,Noell Mushett,Köln,Kopfhörer,Electronics,10,989.12,PayPal,4,Nein
516,2026-03-10 13:42:57,Cicily McDyer,Stuttgart,Laptop,Zubehör,6,535.35,Kreditkarte,5,Nein
517,2025-06-13 12:20:09,Evin Farriar,Köln,Kopfhörer,Zubehör,10,400.6,PayPal,5,Nein
518,2026-05-15 11:06:55,Othilie Metzel,Berlin,Kopfhörer,Zubehör,4,344.41,Kreditkarte,3,Nein
519,2025-11-17 15:45:47,Bartolomeo Essex,München,USB-Hub,Zubehör,2,1154.45,PayPal,3,Nein
520,2025-06-14 12:39:39,Rodney Waterworth,Leipzig,Tastatur,Electronics,5,148.11,PayPal,4,Nein
521,2026-01-21 9:34:30,Oren Spottiswood,Frankfurt,USB-Hub,Zubehör,7,1004.28,Barzahlung,1,Nein
522,2025-08-04 1:03:48,Lotta Trayhorn,Frankfurt,Laptop,Zubehör,9,197.91,Barzahlung,1,Nein
523,2026-03-21 12:43:28,Cecil Gentreau,Hamburg,Webcam,Electronics,8,750.98,PayPal,1,Ja
524,2026-04-17 15:45:33,Aurilia Mastrantone,Düsseldorf,Webcam,Electronics,6,552.59,Banküberweisung,1,Nein
525,2026-01-21 6:57:46,Vince Hoble,Hamburg,Maus,Zubehör,8,845.06,Barzahlung,1,Ja
526,2025-12-12 16:13:59,Euell Tapply,Frankfurt,Kopfhörer,Zubehör,6,410.42,Banküberweisung,2,Ja
527,2025-09-02 22:25:38,Sioux Sindle,Stuttgart,Monitor,Electronics,4,72.1,Banküberweisung,2,Nein
528,2025-06-16 18:05:49,Torr Tander,Hamburg,Laptop,Zubehör,10,1171.62,Barzahlung,4,Nein
529,2025-09-14 1:36:14,Tobias Posnette,München,Webcam,Electronics,6,474.98,Kreditkarte,4,Nein
530,2025-08-10 6:15:05,Harwilll Falls,Stuttgart,Webcam,Electronics,4,114.48,Banküberweisung,2,Nein
531,2026-01-06 18:33:17,Immanuel Doumer,Frankfurt,Tastatur,Zubehör,4,345.67,Barzahlung,2,Nein
532,2026-02-02 14:58:53,Allene Catonne,Frankfurt,USB-Hub,Electronics,7,97.41,Banküberweisung,1,Nein
533,2026-05-10 2:13:03,Berkley Core,Stuttgart,Kopfhörer,Zubehör,8,1127.05,Banküberweisung,5,Nein
534,2026-04-16 6:19:18,Micheal Farahar,Frankfurt,Monitor,Electronics,9,869.29,PayPal,1,Nein
535,2025-08-15 16:31:09,Simonette Moxted,Stuttgart,Smartphone,Zubehör,5,968.25,PayPal,2,Nein
536,2025-07-10 1:52:52,Dee Bartunek,Köln,Laptop,Zubehör,3,133.63,Barzahlung,4,Nein
537,2026-01-23 6:11:35,Reina Mordon,Stuttgart,Laptop,Electronics,4,941.49,Banküberweisung,5,Nein
538,2025-08-21 9:58:55,Dee Grealish,Leipzig,Laptop,Electronics,10,1181.28,Kreditkarte,5,Nein
539,2025-09-07 9:53:09,Virgie Born,Stuttgart,Kopfhörer,Zubehör,2,791.99,Kreditkarte,1,Nein
540,2026-02-14 17:51:19,Hamilton Lattimore,Frankfurt,Laptop,Zubehör,3,77.4,Barzahlung,4,Nein
541,2025-09-17 17:04:11,Danice Craigg,Köln,Tastatur,Electronics,9,439.07,Barzahlung,5,Nein
542,2025-06-29 9:05:44,Britta Beston,Frankfurt,Laptop,Zubehör,4,674.52,Kreditkarte,1,Nein
543,2025-12-09 3:51:48,Helli Burdge,Berlin,Tastatur,Electronics,8,323.28,Kreditkarte,3,Nein
544,2025-06-06 17:04:21,Gerhard Ondrasek,Berlin,Smartphone,Zubehör,1,495.42,PayPal,1,Nein
545,2026-03-12 8:52:22,Meir Metschke,Düsseldorf,Webcam,Zubehör,2,1195.46,Banküberweisung,2,Nein
546,2025-07-10 13:34:42,Jocko Aymes,Köln,Kopfhörer,Zubehör,9,373,Barzahlung,5,Nein
547,2025-10-06 19:17:27,Mitch Carine,Stuttgart,Tastatur,Zubehör,9,280.47,PayPal,4,Nein
548,2026-02-07 0:08:13,Orton Attride,Hamburg,USB-Hub,Electronics,5,556.62,Barzahlung,5,Nein
549,2026-01-10 23:28:19,Erin Elvish,Hamburg,Smartphone,Electronics,10,718.54,Banküberweisung,1,Nein
550,2026-05-23 23:45:30,Jessamyn Duran,Frankfurt,Laptop,Electronics,7,125.28,Barzahlung,1,Nein
551,2025-10-22 2:23:44,Gasper Blaik,Hamburg,Webcam,Electronics,9,403.18,PayPal,4,Nein
552,2025-09-28 13:56:41,Crista Pavluk,Berlin,Laptop,Zubehör,8,1199.19,Banküberweisung,1,Nein
553,2025-10-25 3:54:02,Stillman Morter,Stuttgart,USB-Hub,Zubehör,3,1088.45,Kreditkarte,5,Ja
554,2025-09-09 4:44:03,Korey Gianilli,Hamburg,Monitor,Electronics,10,1138.34,Barzahlung,3,Ja
555,2025-10-23 22:21:36,Claudette Bagnall,Hamburg,Monitor,Electronics,4,159.08,Barzahlung,4,Nein
556,2026-02-23 4:35:49,Robinet Brookwell,Berlin,Webcam,Zubehör,3,339.07,Kreditkarte,1,Nein
557,2025-08-24 3:15:51,Brittni Salzen,Düsseldorf,Webcam,Electronics,4,924.44,Barzahlung,2,Nein
558,2026-03-24 11:18:10,Cheston Learie,Hamburg,USB-Hub,Electronics,8,1075.35,PayPal,2,Nein
559,2025-07-27 3:14:35,Jess Escoffier,Leipzig,Kopfhörer,Zubehör,7,564.11,Kreditkarte,4,Nein
560,2025-08-02 15:44:52,Grazia Skully,München,USB-Hub,Zubehör,1,617.1,Barzahlung,5,Nein
561,2026-03-01 2:46:54,Ethel Really,Köln,Tastatur,Electronics,5,250.17,Barzahlung,2,Nein
562,2025-11-02 15:04:41,Gene Di Maria,Leipzig,USB-Hub,Zubehör,3,264.87,Kreditkarte,2,Nein
563,2025-09-19 8:07:06,Brynn Stannas,Köln,Kopfhörer,Zubehör,4,1065.21,Barzahlung,4,Nein
564,2026-05-13 21:22:39,Gusty Loughhead,München,Webcam,Electronics,3,402.19,Barzahlung,4,Nein
565,2026-01-13 2:38:59,Patrica Ludman,Stuttgart,Kopfhörer,Zubehör,2,565.62,PayPal,1,Nein
566,2026-04-23 14:11:59,Loutitia Ivanyukov,München,Maus,Zubehör,3,1050.09,Barzahlung,2,Nein
567,2025-07-10 16:41:20,Clem Kenney,Stuttgart,Monitor,Zubehör,9,83.58,Barzahlung,4,Nein
568,2025-11-30 6:20:03,Titus Caulket,Berlin,Webcam,Electronics,1,1160.02,Kreditkarte,4,Nein
569,2025-08-03 16:35:17,Jan Ancliffe,Düsseldorf,Monitor,Electronics,10,552.15,Banküberweisung,3,Nein
570,2026-01-06 23:29:26,Nicki Hartas,München,USB-Hub,Zubehör,7,684.44,PayPal,2,Ja
571,2025-12-26 3:20:46,L;urette Cadogan,Frankfurt,Tastatur,Zubehör,8,424.2,PayPal,2,Nein
572,2025-07-04 13:24:30,Ysabel Clapham,Berlin,Maus,Zubehör,10,1117.08,Barzahlung,5,Nein
573,2026-04-05 14:30:04,Aurora Chomley,Frankfurt,Monitor,Electronics,5,434.41,Banküberweisung,4,Ja
574,2026-05-12 14:10:09,Briana Jeannenet,München,Tastatur,Zubehör,3,715.38,PayPal,5,Nein
575,2026-04-25 13:57:10,Garik Rewcassell,Köln,Maus,Zubehör,8,778.63,PayPal,3,Nein
576,2026-01-28 1:07:08,Dalis Hamner,Hamburg,Kopfhörer,Zubehör,6,758.91,Kreditkarte,4,Nein
577,2025-08-21 0:50:20,Herculie Cairns,Düsseldorf,Tastatur,Zubehör,9,472.23,Banküberweisung,4,Nein
578,2026-05-17 3:40:34,Kath Crut,München,Monitor,Zubehör,4,139.61,Kreditkarte,2,Ja
579,2026-02-27 0:09:52,Davina McGhie,Düsseldorf,Webcam,Electronics,2,752.17,Barzahlung,5,Ja
580,2025-11-19 23:57:37,Ferdie Joubert,Düsseldorf,USB-Hub,Zubehör,1,1024.51,PayPal,1,Nein
581,2026-03-26 10:43:19,Hadleigh Durdle,Frankfurt,Laptop,Electronics,7,288.73,Kreditkarte,5,Nein
582,2025-07-26 19:17:24,Steward Neighbour,Berlin,Laptop,Electronics,1,751.19,Banküberweisung,4,Nein
583,2025-09-04 2:09:56,Kyle Pennrington,München,Maus,Electronics,3,913.88,PayPal,1,Nein
584,2025-06-13 13:47:56,Marietta Filyukov,Düsseldorf,Monitor,Electronics,4,1101.73,PayPal,1,Nein
585,2025-08-02 6:54:35,Falito Labba,Berlin,Kopfhörer,Zubehör,3,1105.01,Kreditkarte,5,Nein
586,2025-11-05 18:30:36,Rora Lensch,München,Webcam,Zubehör,10,1124.57,Banküberweisung,1,Ja
587,2025-08-06 22:16:33,Mavis Strothers,Köln,USB-Hub,Zubehör,7,270.67,Kreditkarte,1,Nein
588,2026-02-10 6:29:47,Clarine Arkcoll,Stuttgart,Laptop,Zubehör,2,552.65,Kreditkarte,3,Nein
589,2025-09-18 6:35:27,Morgun MacMeanma,Stuttgart,Laptop,Zubehör,8,711.63,Kreditkarte,3,Nein
590,2026-05-10 9:14:02,Giffy Bartley,München,Laptop,Electronics,7,738.79,Banküberweisung,1,Nein
591,2025-12-26 18:16:34,Wylie Fernley,Berlin,Monitor,Zubehör,4,687.26,PayPal,3,Nein
592,2025-11-05 9:34:37,Raynard Collerd,Berlin,Kopfhörer,Electronics,4,542.44,Banküberweisung,3,Nein
593,2026-03-26 6:53:19,Lefty Dunridge,Frankfurt,Maus,Electronics,1,76.87,PayPal,1,Nein
594,2026-03-08 16:22:02,Catherine Charnock,Stuttgart,Maus,Electronics,1,790.83,Barzahlung,5,Nein
595,2025-07-07 11:44:24,Hilary Rustich,Leipzig,Smartphone,Zubehör,10,820.19,Barzahlung,5,Nein
596,2026-04-11 21:50:12,Dalis Featherstone,Berlin,Kopfhörer,Electronics,10,700.4,Barzahlung,2,Nein
597,2026-04-11 4:57:57,Lorraine Becaris,Stuttgart,Kopfhörer,Zubehör,5,852.27,Banküberweisung,5,Nein
598,2026-05-17 5:02:16,Leila Royson,Köln,Monitor,Electronics,9,835.67,Banküberweisung,1,Nein
599,2025-12-24 21:12:55,Bobbie Bartholomaus,München,USB-Hub,Zubehör,5,1091.24,Barzahlung,3,Nein
600,2025-10-11 13:34:57,Washington Joseph,Stuttgart,Maus,Zubehör,5,368.67,Barzahlung,5,Ja
601,2025-09-27 13:56:26,Clywd Blunsum,Düsseldorf,USB-Hub,Electronics,9,394.05,Barzahlung,1,Nein
602,2026-05-02 16:26:04,Shamus Doidge,Berlin,USB-Hub,Zubehör,9,74.2,Barzahlung,3,Ja
603,2025-07-05 6:53:59,Vaughan Renneke,Stuttgart,Monitor,Zubehör,4,241.63,Barzahlung,5,Nein
604,2025-11-28 15:22:31,Drusie Circuitt,Stuttgart,USB-Hub,Electronics,4,1148.23,Kreditkarte,4,Nein
605,2026-01-15 18:35:49,Ailbert Duhig,Hamburg,Laptop,Zubehör,3,1052.28,PayPal,3,Nein
606,2025-08-19 20:29:59,Derwin Bleakman,Frankfurt,Smartphone,Electronics,9,719.71,PayPal,1,Nein
607,2026-01-05 13:05:00,Keriann Ferronier,Leipzig,Monitor,Electronics,9,68.4,Kreditkarte,5,Ja
608,2025-08-14 4:57:51,Chuck Ruddock,Düsseldorf,Laptop,Electronics,1,592.21,Barzahlung,5,Ja
609,2025-10-31 5:36:35,Moira Mort,Frankfurt,Smartphone,Electronics,2,86.22,PayPal,1,Nein
610,2026-01-16 7:03:45,Aldo Karpenya,München,Smartphone,Electronics,9,459.52,PayPal,1,Nein
611,2025-06-25 2:53:46,Emmit Fowells,Berlin,Monitor,Electronics,2,1122.31,Barzahlung,5,Nein
612,2026-04-09 11:06:51,Jeramie Fillery,Berlin,Smartphone,Zubehör,1,1098.77,Barzahlung,2,Nein
613,2025-12-29 1:11:43,Amelia Bradder,Berlin,Monitor,Electronics,6,1198.72,Barzahlung,5,Nein
614,2025-07-19 6:49:09,Nicki Petrelli,Düsseldorf,Smartphone,Electronics,5,804.78,Banküberweisung,1,Ja
615,2025-08-24 22:44:20,Edan Eckley,Köln,Tastatur,Electronics,8,856.31,Kreditkarte,2,Ja
616,2026-02-13 10:48:21,Vicky Blackader,Berlin,Maus,Zubehör,5,616.99,Barzahlung,5,Nein
617,2025-06-16 23:26:43,Kalindi Yakovl,Stuttgart,Laptop,Zubehör,8,147.38,Kreditkarte,3,Nein
618,2025-12-30 19:24:18,Car Moses,Berlin,Monitor,Zubehör,3,176.02,PayPal,3,Ja
619,2026-02-14 17:35:34,Kennett Mounch,Leipzig,Webcam,Zubehör,8,1167.88,Kreditkarte,2,Nein
620,2025-08-20 0:52:06,Ivar Ollive,Düsseldorf,Tastatur,Zubehör,1,696.19,Kreditkarte,3,Nein
621,2026-02-16 18:13:04,Elwin Luxmoore,Düsseldorf,Monitor,Electronics,4,519.05,Kreditkarte,3,Nein
622,2025-08-05 19:29:46,Ennis Whittlesey,Düsseldorf,Webcam,Electronics,6,212.65,Barzahlung,4,Ja
623,2026-03-08 13:21:10,Emanuele Enbury,Hamburg,Monitor,Zubehör,10,107.17,PayPal,2,Ja
624,2026-04-27 22:23:47,Ketti Drover,Hamburg,Tastatur,Zubehör,5,227.69,PayPal,2,Nein
625,2025-11-26 21:35:10,Darleen Castelluzzi,Leipzig,USB-Hub,Zubehör,6,353.54,Banküberweisung,1,Nein
626,2025-12-12 21:09:23,Wini Spaducci,Leipzig,Laptop,Electronics,10,532.3,Banküberweisung,2,Nein
627,2025-09-20 14:23:06,Hewett Pimblotte,Köln,Smartphone,Electronics,1,817.02,Barzahlung,3,Nein
628,2026-05-17 6:18:29,Bordie Kester,Düsseldorf,Maus,Electronics,4,408.47,Banküberweisung,5,Nein
629,2026-02-22 23:27:54,Gale Boliver,Berlin,Smartphone,Zubehör,9,514.3,Banküberweisung,1,Nein
630,2025-10-11 21:42:38,Haily Larive,Hamburg,Laptop,Electronics,2,669.98,PayPal,2,Nein
631,2026-05-14 15:13:09,Carmelia Adam,Hamburg,Maus,Electronics,1,1145.19,PayPal,2,Nein
632,2025-06-24 10:40:20,Fin Habden,Köln,Maus,Zubehör,10,671.56,Kreditkarte,2,Nein
633,2026-01-27 0:57:39,Anatollo Tomalin,Hamburg,Kopfhörer,Electronics,4,1038.89,Barzahlung,4,Nein
634,2026-03-10 15:57:05,Donia Chawner,München,Monitor,Zubehör,7,49.79,Banküberweisung,2,Nein
635,2026-04-04 13:32:24,Oralla Mustoo,Frankfurt,Monitor,Zubehör,9,488.13,Kreditkarte,2,Nein
636,2025-08-27 12:01:52,Chev Fookes,Berlin,Kopfhörer,Zubehör,10,733.94,Banküberweisung,3,Nein
637,2025-10-14 20:05:31,Ingeberg Judkin,Stuttgart,Laptop,Electronics,10,1086.05,Kreditkarte,3,Ja
638,2026-01-15 3:45:26,Ferguson Barnby,Frankfurt,Smartphone,Electronics,8,183.19,Banküberweisung,1,Nein
639,2025-10-23 15:26:04,Porty Sherlock,Düsseldorf,USB-Hub,Zubehör,4,1184.1,Kreditkarte,3,Nein
640,2026-03-07 15:29:39,Elvina Byrne,Köln,Webcam,Electronics,2,383.22,Kreditkarte,2,Nein
641,2025-08-04 12:03:28,Clement Balme,Berlin,USB-Hub,Electronics,4,1106.57,Kreditkarte,4,Ja
642,2025-12-29 8:05:03,Judye Gounot,Berlin,Smartphone,Electronics,3,751.88,Kreditkarte,2,Nein
643,2025-10-27 3:51:37,Emmerich Olford,Düsseldorf,USB-Hub,Zubehör,8,414.49,Banküberweisung,2,Ja
644,2025-12-03 4:34:53,Erwin Rosenblath,Berlin,USB-Hub,Zubehör,4,1035.44,Banküberweisung,2,Nein
645,2025-07-25 8:52:00,Job Greatrakes,Stuttgart,Maus,Zubehör,2,1072.84,Banküberweisung,2,Nein
646,2026-05-14 6:55:52,Jeremy Reinger,Düsseldorf,Laptop,Zubehör,5,35.91,Barzahlung,5,Ja
647,2025-12-18 8:20:04,Aubrie Guiu,Berlin,USB-Hub,Zubehör,7,375.91,Barzahlung,2,Nein
648,2025-07-14 5:03:17,Krishna Gobbet,München,Webcam,Zubehör,7,554.38,PayPal,1,Nein
649,2026-03-20 18:53:10,Francois Collens,Berlin,USB-Hub,Electronics,3,91.2,Barzahlung,1,Ja
650,2026-03-29 18:54:49,Ode Tutsell,Hamburg,Smartphone,Electronics,8,46.5,Banküberweisung,1,Nein
651,2025-08-31 2:11:45,Kristos Hens,Köln,Monitor,Zubehör,4,1121.03,Kreditkarte,3,Nein
652,2025-10-01 21:58:59,Matthus McCready,Köln,Monitor,Electronics,5,197.97,Kreditkarte,5,Nein
653,2025-07-11 4:43:49,Moss Middlewick,Leipzig,Maus,Zubehör,10,1186.04,Barzahlung,5,Ja
654,2026-05-06 4:10:03,Roy Beacham,Düsseldorf,Maus,Zubehör,2,611.99,Banküberweisung,4,Nein
655,2025-09-06 5:28:41,Idalina Le Maitre,Hamburg,Maus,Electronics,6,589.55,PayPal,4,Ja
656,2026-04-22 1:57:52,Brittan Ambrogini,Stuttgart,Smartphone,Zubehör,3,240.2,Kreditkarte,3,Nein
657,2025-06-07 14:11:00,Eldredge Koch,Hamburg,Maus,Electronics,3,550.14,PayPal,2,Nein
658,2025-11-07 13:30:06,Rochette Rehorek,Düsseldorf,Monitor,Electronics,8,235.2,Barzahlung,3,Nein
659,2026-03-31 20:49:45,Penny Clemenson,Köln,USB-Hub,Zubehör,3,744.61,PayPal,3,Nein
660,2026-01-27 0:13:54,Eliza Dewdney,Hamburg,Laptop,Zubehör,2,637.18,Barzahlung,3,Nein
661,2025-08-06 16:42:21,Claudina Mayell,Berlin,Kopfhörer,Electronics,9,17.43,Kreditkarte,3,Nein
662,2025-09-01 1:16:45,Everett Chinnick,Berlin,Smartphone,Electronics,10,806.73,PayPal,1,Nein
663,2026-02-09 8:24:05,Kevon Keniwell,Leipzig,Laptop,Electronics,1,895.21,Kreditkarte,2,Nein
664,2025-09-29 5:05:51,Tamqrah Deplacido,Stuttgart,Monitor,Zubehör,2,200.03,Kreditkarte,4,Ja
665,1899-01-01 1:01:01,Nora Hiddersley,Frankfurt,USB-Hub,Electronics,3,818.2,PayPal,3,Nein
666,2025-12-09 15:43:59,Caren Ronaldson,Berlin,Monitor,Electronics,9,174.69,Kreditkarte,4,Nein
667,2026-05-18 0:01:15,Madeleine Heinzel,Düsseldorf,Tastatur,Zubehör,6,572.43,Barzahlung,2,Nein
668,2026-03-06 0:09:17,Hilde Viall,Köln,Smartphone,Electronics,5,857.41,Barzahlung,4,Nein
669,2025-12-12 8:41:46,Dotty Heaford,München,Smartphone,Electronics,1,451.9,Barzahlung,4,Nein
670,2025-10-31 4:53:48,Goldina Barrack,Berlin,Laptop,Electronics,9,777.56,PayPal,2,Nein
671,2026-03-21 8:04:27,Venita Pirdue,Berlin,Kopfhörer,Zubehör,2,835.95,Banküberweisung,4,Ja
672,2025-07-29 19:17:11,Twila Franca,Stuttgart,Laptop,Zubehör,10,1116.86,PayPal,5,Nein
673,2025-12-31 16:24:34,Justinian Langlais,Stuttgart,Tastatur,Zubehör,8,485.95,PayPal,1,Nein
674,2026-04-27 9:02:33,Sergent Zink,Hamburg,Webcam,Zubehör,9,960.95,Banküberweisung,3,Nein
675,2025-06-10 16:53:58,Penelope Shute,Stuttgart,USB-Hub,Electronics,8,499.29,Banküberweisung,1,Nein
676,2025-08-29 8:16:38,Anthe Leverton,Köln,Laptop,Electronics,9,240.61,Kreditkarte,5,Nein
677,2026-03-10 12:05:21,Iorgos Forri,Berlin,Maus,Electronics,9,943.69,Kreditkarte,1,Nein
678,2026-05-11 22:39:37,Coriss Taggerty,Frankfurt,Laptop,Zubehör,7,68.41,Kreditkarte,4,Ja
679,2025-10-01 14:57:00,Verine Sherrum,Düsseldorf,Tastatur,Electronics,5,958.94,PayPal,1,Nein
680,2026-05-20 0:52:23,Darell Zum Felde,München,Maus,Zubehör,3,773.05,Barzahlung,2,Nein
681,2025-08-31 16:21:11,Sven Geist,Stuttgart,Monitor,Zubehör,3,704.54,Barzahlung,5,Nein
682,2025-11-08 11:38:38,Sherye Stanning,Köln,Monitor,Electronics,2,482.49,Kreditkarte,2,Ja
683,2026-05-30 5:07:40,Lorna Sumner,Frankfurt,Kopfhörer,Electronics,3,1095.74,Banküberweisung,3,Nein
684,2026-05-09 21:15:27,Vachel Courtonne,Düsseldorf,Maus,Zubehör,9,94.63,Kreditkarte,4,Nein
685,2026-03-09 19:37:19,Killy Wrenn,Berlin,Smartphone,Electronics,10,904.86,Banküberweisung,5,Ja
686,2025-07-19 4:47:36,Verna Shanks,Hamburg,Laptop,Electronics,6,538.74,Kreditkarte,3,Nein
687,2025-10-16 21:21:29,Ulrich Possek,Köln,USB-Hub,Electronics,8,16.87,Kreditkarte,1,Nein
688,2026-02-07 15:16:08,Evey Razzell,Köln,Monitor,Zubehör,6,129.22,Kreditkarte,4,Nein
689,2025-08-10 7:57:46,Brina Pinch,Stuttgart,Tastatur,Zubehör,7,321.15,PayPal,4,Ja
690,2026-03-29 4:09:42,Madella Doale,Köln,Monitor,Electronics,3,828.85,Barzahlung,2,Nein
691,2025-09-09 3:38:50,Zia Vida,Düsseldorf,Webcam,Zubehör,6,810.45,Banküberweisung,1,Nein
692,2025-07-20 7:14:02,Boyce Khomich,Leipzig,Smartphone,Electronics,4,883.18,Barzahlung,2,Ja
693,2025-10-08 0:14:05,Griff Cheine,Stuttgart,Smartphone,Zubehör,7,912.59,Kreditkarte,3,Nein
694,2025-10-14 20:36:03,Stephannie Dalling,Köln,Monitor,Zubehör,5,773.74,Banküberweisung,3,Nein
