transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned
515,2025-04-07,Noell Mushett,Köln,Kopfhörer,Electronics,10,989.12,PayPal,4,Nein
516,2026-02-20,Cicily McDyer,Stuttgart,Laptop,Zubehör,6,535.35,Kreditkarte,5,Nein
517,2025-09-21,Evin Farriar,Köln,Kopfhörer,Zubehör,10,400.6,PayPal,5,Nein
518,2025-01-31,Othilie Metzel,Berlin,Kopfhörer,Zubehör,4,344.41,Kreditkarte,3,Nein
519,2026-03-17,Bartolomeo Essex,München,USB-Hub,Zubehör,2,1154.45,PayPal,3,Nein
520,2026-01-17,Rodney Waterworth,Leipzig,Tastatur,Electronics,5,148.11,PayPal,4,Nein
521,2025-09-24,Oren Spottiswood,Frankfurt,USB-Hub,Zubehör,7,1004.28,Barzahlung,1,Nein
522,2026-04-30,Lotta Trayhorn,Frankfurt,Laptop,Zubehör,9,197.91,Barzahlung,1,Nein
523,2025-01-12,Cecil Gentreau,Hamburg,Webcam,Electronics,8,750.98,PayPal,1,Ja
524,2026-05-19,Aurilia Mastrantone,Düsseldorf,Webcam,Electronics,6,552.59,Banküberweisung,1,Nein
525,2025-01-02,Vince Hoble,Hamburg,Maus,Zubehör,8,845.06,Barzahlung,1,Ja
526,2025-05-29,Euell Tapply,Frankfurt,Kopfhörer,Zubehör,6,410.42,Banküberweisung,2,Ja
527,2025-12-22,Sioux Sindle,Stuttgart,Monitor,Electronics,4,72.1,Banküberweisung,2,Nein
528,2025-03-10,Torr Tander,Hamburg,Laptop,Zubehör,10,1171.62,Barzahlung,4,Nein
529,2025-07-12,Tobias Posnette,München,Webcam,Electronics,6,474.98,Kreditkarte,4,Nein
530,2025-04-04,Harwilll Falls,Stuttgart,Webcam,Electronics,4,114.48,Banküberweisung,2,Nein
531,2026-04-09,Immanuel Doumer,Frankfurt,Tastatur,Zubehör,4,345.67,Barzahlung,2,Nein
532,2026-02-18,Allene Catonne,Frankfurt,USB-Hub,Electronics,7,97.41,Banküberweisung,1,Nein
533,2026-03-12,Berkley Core,Stuttgart,Kopfhörer,Zubehör,8,1127.05,Banküberweisung,5,Nein
534,2025-07-21,Micheal Farahar,Frankfurt,Monitor,Electronics,9,869.29,PayPal,1,Nein
535,2025-09-13,Simonette Moxted,Stuttgart,Smartphone,Zubehör,5,968.25,PayPal,2,Nein
536,2025-11-18,Dee Bartunek,Köln,Laptop,Zubehör,3,133.63,Barzahlung,4,Nein
537,2026-01-07,Reina Mordon,Stuttgart,Laptop,Electronics,4,941.49,Banküberweisung,5,Nein
538,2025-08-12,Dee Grealish,Leipzig,Laptop,Electronics,10,1181.28,Kreditkarte,5,Nein
539,2025-06-16,Virgie Born,Stuttgart,Kopfhörer,Zubehör,2,791.99,Kreditkarte,1,Nein
540,2025-08-14,Hamilton Lattimore,Frankfurt,Laptop,Zubehör,3,77.4,Barzahlung,4,Nein
541,2025-07-18,Danice Craigg,Köln,Tastatur,Electronics,9,439.07,Barzahlung,5,Nein
542,2025-07-08,Britta Beston,Frankfurt,Laptop,Zubehör,4,674.52,Kreditkarte,1,Nein
543,2025-05-22,Helli Burdge,Berlin,Tastatur,Electronics,8,323.28,Kreditkarte,3,Nein
544,2026-02-15,Gerhard Ondrasek,Berlin,Smartphone,Zubehör,1,495.42,PayPal,1,Nein
545,2025-10-30,Meir Metschke,Düsseldorf,Webcam,Zubehör,2,1195.46,Banküberweisung,2,Nein
546,2025-09-03,Jocko Aymes,Köln,Kopfhörer,Zubehör,9,373.0,Barzahlung,5,Nein
547,2026-02-11,Mitch Carine,Stuttgart,Tastatur,Zubehör,9,280.47,PayPal,4,Nein
548,2025-11-30,Orton Attride,Hamburg,USB-Hub,Electronics,5,556.62,Barzahlung,5,Nein
549,2025-12-18,Erin Elvish,Hamburg,Smartphone,Electronics,10,718.54,Banküberweisung,1,Nein
550,2025-02-14,Jessamyn Duran,Frankfurt,Laptop,Electronics,7,125.28,Barzahlung,1,Nein
551,2025-08-23,Gasper Blaik,Hamburg,Webcam,Electronics,9,403.18,PayPal,4,Nein
552,2025-02-18,Crista Pavluk,Berlin,Laptop,Zubehör,8,1199.19,Banküberweisung,1,Nein
553,2025-05-10,Stillman Morter,Stuttgart,USB-Hub,Zubehör,3,1088.45,Kreditkarte,5,Ja
554,2025-06-19,Korey Gianilli,Hamburg,Monitor,Electronics,10,1138.34,Barzahlung,3,Ja
555,2025-11-21,Claudette Bagnall,Hamburg,Monitor,Electronics,4,159.08,Barzahlung,4,Nein
556,2025-02-25,Robinet Brookwell,Berlin,Webcam,Zubehör,3,339.07,Kreditkarte,1,Nein
557,2026-03-01,Brittni Salzen,Düsseldorf,Webcam,Electronics,4,924.44,Barzahlung,2,Nein
558,2025-06-15,Cheston Learie,Hamburg,USB-Hub,Electronics,8,1075.35,PayPal,2,Nein
559,2025-01-13,Jess Escoffier,Leipzig,Kopfhörer,Zubehör,7,564.11,Kreditkarte,4,Nein
560,2025-05-03,Grazia Skully,München,USB-Hub,Zubehör,1,617.1,Barzahlung,5,Nein
561,2025-12-22,Ethel Really,Köln,Tastatur,Electronics,5,250.17,Barzahlung,2,Nein
562,2025-12-23,Gene Di Maria,Leipzig,USB-Hub,Zubehör,3,264.87,Kreditkarte,2,Nein
563,2026-01-19,Brynn Stannas,Köln,Kopfhörer,Zubehör,4,1065.21,Barzahlung,4,Nein
564,2025-06-08,Gusty Loughhead,München,Webcam,Electronics,3,402.19,Barzahlung,4,Nein
565,2025-05-09,Patrica Ludman,Stuttgart,Kopfhörer,Zubehör,2,565.62,PayPal,1,Nein
566,2025-11-21,Loutitia Ivanyukov,München,Maus,Zubehör,3,1050.09,Barzahlung,2,Nein
567,2025-06-17,Clem Kenney,Stuttgart,Monitor,Zubehör,9,83.58,Barzahlung,4,Nein
568,2025-12-29,Titus Caulket,Berlin,Webcam,Electronics,1,1160.02,Kreditkarte,4,Nein
569,2025-03-23,Jan Ancliffe,Düsseldorf,Monitor,Electronics,10,552.15,Banküberweisung,3,Nein
570,2025-09-23,Nicki Hartas,München,USB-Hub,Zubehör,7,684.44,PayPal,2,Ja
571,2025-05-20,L;urette Cadogan,Frankfurt,Tastatur,Zubehör,8,424.2,PayPal,2,Nein
572,2025-09-02,Ysabel Clapham,Berlin,Maus,Zubehör,10,1117.08,Barzahlung,5,Nein
573,2026-03-11,Aurora Chomley,Frankfurt,Monitor,Electronics,5,434.41,Banküberweisung,4,Ja
574,2025-04-23,Briana Jeannenet,München,Tastatur,Zubehör,3,715.38,PayPal,5,Nein
575,2026-05-11,Garik Rewcassell,Köln,Maus,Zubehör,8,778.63,PayPal,3,Nein
576,2025-01-23,Dalis Hamner,Hamburg,Kopfhörer,Zubehör,6,758.91,Kreditkarte,4,Nein
577,2026-02-28,Herculie Cairns,Düsseldorf,Tastatur,Zubehör,9,472.23,Banküberweisung,4,Nein
578,2025-04-09,Kath Crut,München,Monitor,Zubehör,4,139.61,Kreditkarte,2,Ja
579,2025-05-19,Davina McGhie,Düsseldorf,Webcam,Electronics,2,752.17,Barzahlung,5,Ja
580,2026-01-15,Ferdie Joubert,Düsseldorf,USB-Hub,Zubehör,1,1024.51,PayPal,1,Nein
581,2025-03-14,Hadleigh Durdle,Frankfurt,Laptop,Electronics,7,288.73,Kreditkarte,5,Nein
582,2025-10-02,Steward Neighbour,Berlin,Laptop,Electronics,1,751.19,Banküberweisung,4,Nein
583,2025-01-15,Kyle Pennrington,München,Maus,Electronics,3,913.88,PayPal,1,Nein
584,2025-07-21,Marietta Filyukov,Düsseldorf,Monitor,Electronics,4,1101.73,PayPal,1,Nein
585,2026-04-25,Falito Labba,Berlin,Kopfhörer,Zubehör,3,1105.01,Kreditkarte,5,Nein
586,2025-04-25,Rora Lensch,München,Webcam,Zubehör,10,1124.57,Banküberweisung,1,Ja
587,2026-03-09,Mavis Strothers,Köln,USB-Hub,Zubehör,7,270.67,Kreditkarte,1,Nein
588,2025-10-06,Clarine Arkcoll,Stuttgart,Laptop,Zubehör,2,552.65,Kreditkarte,3,Nein
589,2025-01-25,Morgun MacMeanma,Stuttgart,Laptop,Zubehör,8,711.63,Kreditkarte,3,Nein
590,2025-12-07,Giffy Bartley,München,Laptop,Electronics,7,738.79,Banküberweisung,1,Nein
591,2025-11-30,Wylie Fernley,Berlin,Monitor,Zubehör,4,687.26,PayPal,3,Nein
592,2025-10-29,Raynard Collerd,Berlin,Kopfhörer,Electronics,4,542.44,Banküberweisung,3,Nein
593,2025-09-08,Lefty Dunridge,Frankfurt,Maus,Electronics,1,76.87,PayPal,1,Nein
594,2025-03-23,Catherine Charnock,Stuttgart,Maus,Electronics,1,790.83,Barzahlung,5,Nein
595,2026-02-15,Hilary Rustich,Leipzig,Smartphone,Zubehör,10,820.19,Barzahlung,5,Nein
596,2025-08-10,Dalis Featherstone,Berlin,Kopfhörer,Electronics,10,700.4,Barzahlung,2,Nein
597,2025-08-31,Lorraine Becaris,Stuttgart,Kopfhörer,Zubehör,5,852.27,Banküberweisung,5,Nein
598,2025-04-15,Leila Royson,Köln,Monitor,Electronics,9,835.67,Banküberweisung,1,Nein
599,2026-01-21,Bobbie Bartholomaus,München,USB-Hub,Zubehör,5,1091.24,Barzahlung,3,Nein
600,2026-04-05,Washington Joseph,Stuttgart,Maus,Zubehör,5,368.67,Barzahlung,5,Ja
601,2025-04-25,Clywd Blunsum,Düsseldorf,USB-Hub,Electronics,9,394.05,Barzahlung,1,Nein
602,2025-10-11,Shamus Doidge,Berlin,USB-Hub,Zubehör,9,74.2,Barzahlung,3,Ja
603,2025-11-06,Vaughan Renneke,Stuttgart,Monitor,Zubehör,4,241.63,Barzahlung,5,Nein
604,2025-06-05,Drusie Circuitt,Stuttgart,USB-Hub,Electronics,4,1148.23,Kreditkarte,4,Nein
605,2025-05-11,Ailbert Duhig,Hamburg,Laptop,Zubehör,3,1052.28,PayPal,3,Nein
606,2025-08-18,Derwin Bleakman,Frankfurt,Smartphone,Electronics,9,719.71,PayPal,1,Nein
607,2025-02-07,Keriann Ferronier,Leipzig,Monitor,Electronics,9,68.4,Kreditkarte,5,Ja
608,2025-11-26,Chuck Ruddock,Düsseldorf,Laptop,Electronics,1,592.21,Barzahlung,5,Ja
609,2025-12-17,Moira Mort,Frankfurt,Smartphone,Electronics,2,86.22,PayPal,1,Nein
610,2025-11-01,Aldo Karpenya,München,Smartphone,Electronics,9,459.52,PayPal,1,Nein
611,2025-12-07,Emmit Fowells,Berlin,Monitor,Electronics,2,1122.31,Barzahlung,5,Nein
612,2025-05-19,Jeramie Fillery,Berlin,Smartphone,Zubehör,1,1098.77,Barzahlung,2,Nein
613,2025-11-13,Amelia Bradder,Berlin,Monitor,Electronics,6,1198.72,Barzahlung,5,Nein
614,2025-10-19,Nicki Petrelli,Düsseldorf,Smartphone,Electronics,5,804.78,Banküberweisung,1,Ja
615,2026-03-19,Edan Eckley,Köln,Tastatur,Electronics,8,856.31,Kreditkarte,2,Ja
616,2025-05-12,Vicky Blackader,Berlin,Maus,Zubehör,5,616.99,Barzahlung,5,Nein
617,2025-02-19,Kalindi Yakovl,Stuttgart,Laptop,Zubehör,8,147.38,Kreditkarte,3,Nein
618,2025-06-23,Car Moses,Berlin,Monitor,Zubehör,3,176.02,PayPal,3,Ja
619,2026-04-28,Kennett Mounch,Leipzig,Webcam,Zubehör,8,1167.88,Kreditkarte,2,Nein
620,2026-04-29,Ivar Ollive,Düsseldorf,Tastatur,Zubehör,1,696.19,Kreditkarte,3,Nein
621,2025-05-12,Elwin Luxmoore,Düsseldorf,Monitor,Electronics,4,519.05,Kreditkarte,3,Nein
622,2025-05-03,Ennis Whittlesey,Düsseldorf,Webcam,Electronics,6,212.65,Barzahlung,4,Ja
623,2025-01-13,Emanuele Enbury,Hamburg,Monitor,Zubehör,10,107.17,PayPal,2,Ja
624,2025-02-27,Ketti Drover,Hamburg,Tastatur,Zubehör,5,227.69,PayPal,2,Nein
625,2026-01-20,Darleen Castelluzzi,Leipzig,USB-Hub,Zubehör,6,353.54,Banküberweisung,1,Nein
626,2026-01-01,Wini Spaducci,Leipzig,Laptop,Electronics,10,532.3,Banküberweisung,2,Nein
627,2025-01-21,Hewett Pimblotte,Köln,Smartphone,Electronics,1,817.02,Barzahlung,3,Nein
628,2025-12-23,Bordie Kester,Düsseldorf,Maus,Electronics,4,408.47,Banküberweisung,5,Nein
629,2025-06-27,Gale Boliver,Berlin,Smartphone,Zubehör,9,514.3,Banküberweisung,1,Nein
630,2025-10-28,Haily Larive,Hamburg,Laptop,Electronics,2,669.98,PayPal,2,Nein
631,2025-08-28,Carmelia Adam,Hamburg,Maus,Electronics,1,1145.19,PayPal,2,Nein
632,2025-04-24,Fin Habden,Köln,Maus,Zubehör,10,671.56,Kreditkarte,2,Nein
633,2025-02-18,Anatollo Tomalin,Hamburg,Kopfhörer,Electronics,4,1038.89,Barzahlung,4,Nein
634,2025-11-28,Donia Chawner,München,Monitor,Zubehör,7,49.79,Banküberweisung,2,Nein
635,2025-06-15,Oralla Mustoo,Frankfurt,Monitor,Zubehör,9,488.13,Kreditkarte,2,Nein
636,2025-06-21,Chev Fookes,Berlin,Kopfhörer,Zubehör,10,733.94,Banküberweisung,3,Nein
637,2025-11-09,Ingeberg Judkin,Stuttgart,Laptop,Electronics,10,1086.05,Kreditkarte,3,Ja
638,2026-04-03,Ferguson Barnby,Frankfurt,Smartphone,Electronics,8,183.19,Banküberweisung,1,Nein
639,2026-05-03,Porty Sherlock,Düsseldorf,USB-Hub,Zubehör,4,1184.1,Kreditkarte,3,Nein
640,2025-02-26,Elvina Byrne,Köln,Webcam,Electronics,2,383.22,Kreditkarte,2,Nein
641,2025-06-06,Clement Balme,Berlin,USB-Hub,Electronics,4,1106.57,Kreditkarte,4,Ja
642,2025-10-31,Judye Gounot,Berlin,Smartphone,Electronics,3,751.88,Kreditkarte,2,Nein
643,2025-02-10,Emmerich Olford,Düsseldorf,USB-Hub,Zubehör,8,414.49,Banküberweisung,2,Ja
644,2025-09-06,Erwin Rosenblath,Berlin,USB-Hub,Zubehör,4,1035.44,Banküberweisung,2,Nein
645,2025-11-19,Job Greatrakes,Stuttgart,Maus,Zubehör,2,1072.84,Banküberweisung,2,Nein
646,2025-08-07,Jeremy Reinger,Düsseldorf,Laptop,Zubehör,5,35.91,Barzahlung,5,Ja
647,2025-09-06,Aubrie Guiu,Berlin,USB-Hub,Zubehör,7,375.91,Barzahlung,2,Nein
648,2025-03-31,Krishna Gobbet,München,Webcam,Zubehör,7,554.38,PayPal,1,Nein
649,2025-02-10,Francois Collens,Berlin,USB-Hub,Electronics,3,91.2,Barzahlung,1,Ja
650,2026-01-12,Ode Tutsell,Hamburg,Smartphone,Electronics,8,46.5,Banküberweisung,1,Nein
651,2026-01-30,Kristos Hens,Köln,Monitor,Zubehör,4,1121.03,Kreditkarte,3,Nein
652,2025-02-24,Matthus McCready,Köln,Monitor,Electronics,5,197.97,Kreditkarte,5,Nein
653,2025-07-27,Moss Middlewick,Leipzig,Maus,Zubehör,10,1186.04,Barzahlung,5,Ja
654,2025-12-27,Roy Beacham,Düsseldorf,Maus,Zubehör,2,611.99,Banküberweisung,4,Nein
655,2025-01-08,Idalina Le Maitre,Hamburg,Maus,Electronics,6,589.55,PayPal,4,Ja
656,2026-04-16,Brittan Ambrogini,Stuttgart,Smartphone,Zubehör,3,240.2,Kreditkarte,3,Nein
657,2025-09-26,Eldredge Koch,Hamburg,Maus,Electronics,3,550.14,PayPal,2,Nein
658,2026-02-19,Rochette Rehorek,Düsseldorf,Monitor,Electronics,8,235.2,Barzahlung,3,Nein
659,2025-11-26,Penny Clemenson,Köln,USB-Hub,Zubehör,3,744.61,PayPal,3,Nein
660,2025-06-12,Eliza Dewdney,Hamburg,Laptop,Zubehör,2,637.18,Barzahlung,3,Nein
661,2026-01-05,Claudina Mayell,Berlin,Kopfhörer,Electronics,9,17.43,Kreditkarte,3,Nein
662,2025-02-11,Everett Chinnick,Berlin,Smartphone,Electronics,10,806.73,PayPal,1,Nein
663,2026-01-16,Kevon Keniwell,Leipzig,Laptop,Electronics,1,895.21,Kreditkarte,2,Nein
664,2025-11-15,Tamqrah Deplacido,Stuttgart,Monitor,Zubehör,2,200.03,Kreditkarte,4,Ja
665,1899-01-01,Nora Hiddersley,Frankfurt,USB-Hub,Electronics,3,818.2,PayPal,3,Nein
666,2025-09-19,Caren Ronaldson,Berlin,Monitor,Electronics,9,174.69,Kreditkarte,4,Nein
667,2025-10-30,Madeleine Heinzel,Düsseldorf,Tastatur,Zubehör,6,572.43,Barzahlung,2,Nein
668,2025-11-15,Hilde Viall,Köln,Smartphone,Electronics,5,857.41,Barzahlung,4,Nein
669,2026-01-01,Dotty Heaford,München,Smartphone,Electronics,1,451.9,Barzahlung,4,Nein
670,2026-02-16,Goldina Barrack,Berlin,Laptop,Electronics,9,777.56,PayPal,2,Nein
671,2025-11-03,Venita Pirdue,Berlin,Kopfhörer,Zubehör,2,835.95,Banküberweisung,4,Ja
672,2025-05-26,Twila Franca,Stuttgart,Laptop,Zubehör,10,1116.86,PayPal,5,Nein
673,2026-02-28,Justinian Langlais,Stuttgart,Tastatur,Zubehör,8,485.95,PayPal,1,Nein
674,2025-08-11,Sergent Zink,Hamburg,Webcam,Zubehör,9,960.95,Banküberweisung,3,Nein
675,2025-01-29,Penelope Shute,Stuttgart,USB-Hub,Electronics,8,499.29,Banküberweisung,1,Nein
676,2025-01-31,Anthe Leverton,Köln,Laptop,Electronics,9,240.61,Kreditkarte,5,Nein
677,2025-10-06,Iorgos Forri,Berlin,Maus,Electronics,9,943.69,Kreditkarte,1,Nein
678,2025-10-01,Coriss Taggerty,Frankfurt,Laptop,Zubehör,7,68.41,Kreditkarte,4,Ja
679,2025-08-06,Verine Sherrum,Düsseldorf,Tastatur,Electronics,5,958.94,PayPal,1,Nein
680,2025-09-03,Darell Zum Felde,München,Maus,Zubehör,3,773.05,Barzahlung,2,Nein
681,2025-01-15,Sven Geist,Stuttgart,Monitor,Zubehör,3,704.54,Barzahlung,5,Nein
682,2025-10-03,Sherye Stanning,Köln,Monitor,Electronics,2,482.49,Kreditkarte,2,Ja
683,2025-07-12,Lorna Sumner,Frankfurt,Kopfhörer,Electronics,3,1095.74,Banküberweisung,3,Nein
684,2025-08-11,Vachel Courtonne,Düsseldorf,Maus,Zubehör,9,94.63,Kreditkarte,4,Nein
685,2025-01-30,Killy Wrenn,Berlin,Smartphone,Electronics,10,904.86,Banküberweisung,5,Ja
686,2025-07-17,Verna Shanks,Hamburg,Laptop,Electronics,6,538.74,Kreditkarte,3,Nein
687,2025-02-21,Ulrich Possek,Köln,USB-Hub,Electronics,8,16.87,Kreditkarte,1,Nein
688,2026-02-06,Evey Razzell,Köln,Monitor,Zubehör,6,129.22,Kreditkarte,4,Nein
689,2025-03-24,Brina Pinch,Stuttgart,Tastatur,Zubehör,7,321.15,PayPal,4,Ja
690,2026-01-18,Madella Doale,Köln,Monitor,Electronics,3,828.85,Barzahlung,2,Nein
691,2025-11-05,Zia Vida,Düsseldorf,Webcam,Zubehör,6,810.45,Banküberweisung,1,Nein
692,2025-11-22,Boyce Khomich,Leipzig,Smartphone,Electronics,4,883.18,Barzahlung,2,Ja
693,2025-06-14,Griff Cheine,Stuttgart,Smartphone,Zubehör,7,912.59,Kreditkarte,3,Nein
694,2025-10-20,Stephannie Dalling,Köln,Monitor,Zubehör,5,773.74,Banküberweisung,3,Nein
695,2026-05-29,Lay Avramovic,Leipzig,Kopfhörer,Electronics,6,43.05,Banküberweisung,1,Nein
696,2025-12-11,Suki Instrell,Berlin,Webcam,Zubehör,7,465.3,Banküberweisung,4,Ja
697,2025-02-12,Drusie Bjerkan,Frankfurt,Maus,Electronics,10,327.69,Banküberweisung,2,Nein
698,2025-10-10,Caitlin Deplacido,Stuttgart,Webcam,Electronics,4,643.73,Barzahlung,1,Nein
699,2025-10-11,Ezmeralda Dumblton,Stuttgart,Kopfhörer,Electronics,3,254.12,PayPal,4,Nein
700,2025-06-13,Lev Rohmer,Köln,Webcam,Electronics,3,896.44,Barzahlung,5,Nein
701,2025-05-27,Kahaleel Chidley,Hamburg,Kopfhörer,Electronics,10,1183.64,Kreditkarte,4,Nein
702,2025-05-13,Zared Van Arsdale,Köln,Kopfhörer,Zubehör,8,1161.63,PayPal,2,Nein
703,2026-03-09,Stanwood Brobyn,München,USB-Hub,Zubehör,6,965.66,PayPal,5,Nein
704,2025-02-18,Rebekah Sawood,Frankfurt,Laptop,Zubehör,1,403.14,PayPal,5,Nein
705,2025-08-02,Deeanne Probbing,Frankfurt,Smartphone,Electronics,4,991.17,Banküberweisung,3,Nein
706,2025-07-09,Bryn Babington,Berlin,USB-Hub,Zubehör,4,638.31,Barzahlung,4,Nein
707,2026-05-30,Chevalier Sutliff,Berlin,Laptop,Zubehör,2,707.2,PayPal,1,Nein
708,2025-01-21,Dalton Fake,Frankfurt,Tastatur,Electronics,6,599.77,Banküberweisung,2,Ja
709,2025-04-09,Bette Walrond,Düsseldorf,Tastatur,Zubehör,6,735.93,PayPal,3,Nein
710,2025-02-19,Estrella Shatford,Frankfurt,Monitor,Zubehör,2,537.4,PayPal,1,Ja
711,2025-06-20,Morse Cudbertson,Stuttgart,Kopfhörer,Electronics,9,395.53,PayPal,4,Nein
712,2026-02-28,Bev Conyers,Frankfurt,Webcam,Zubehör,5,279.67,Barzahlung,2,Ja
713,2026-02-26,Moyra Scimoni,Berlin,Maus,Zubehör,8,400.45,Banküberweisung,3,Ja
714,2025-12-28,Jacinta Farthin,München,Monitor,Electronics,9,820.19,Barzahlung,1,Nein
715,2026-01-01,Georg Grene,München,USB-Hub,Electronics,9,430.88,Banküberweisung,2,Nein
716,2025-05-01,Damian Huntall,Köln,Webcam,Electronics,5,680.42,PayPal,4,Nein
717,2025-01-10,Ethelyn Heinz,Leipzig,Monitor,Zubehör,7,31.74,Kreditkarte,3,Nein
718,2025-02-23,Brynne Offen,Berlin,Smartphone,Zubehör,9,619.78,Banküberweisung,4,Ja
719,2025-11-21,Thomasina Taylerson,Berlin,Tastatur,Electronics,2,285.94,Barzahlung,1,Nein
720,2025-08-24,Darryl Lawrence,Hamburg,Monitor,Zubehör,6,73.91,Kreditkarte,3,Ja
721,2026-05-20,Hallie Helks,München,Maus,Zubehör,2,422.35,Kreditkarte,3,Nein
722,2025-04-27,Ange Marrion,München,Kopfhörer,Electronics,8,42.8,Barzahlung,4,Nein
723,2025-11-02,Carilyn Elgood,Düsseldorf,Monitor,Electronics,3,1080.99,Kreditkarte,2,Nein
724,2025-06-01,Waite Patty,Leipzig,Maus,Electronics,7,923.89,Kreditkarte,2,Nein
725,2025-11-28,Larina Bissell,Stuttgart,Maus,Zubehör,2,138.08,Banküberweisung,1,Nein
726,2025-06-19,Sarine McGenn,Frankfurt,Smartphone,Electronics,2,1007.92,Barzahlung,3,Nein
727,2025-01-19,Chastity Dries,Stuttgart,Webcam,Zubehör,5,205.0,Banküberweisung,1,Ja
728,2025-07-04,Sheilah Grant,Düsseldorf,Kopfhörer,Electronics,7,650.27,Banküberweisung,1,Nein
729,2025-07-16,Granville Conant,Berlin,Webcam,Zubehör,10,561.4,Kreditkarte,1,Nein
730,2025-04-18,Even Hawkings,Leipzig,Tastatur,Electronics,1,420.32,Banküberweisung,3,Nein
731,2026-02-04,Bryant Sartin,Köln,Webcam,Zubehör,7,257.17,PayPal,5,Nein
732,2025-04-13,Issie Breissan,Berlin,Monitor,Electronics,4,1179.83,Barzahlung,5,Nein
733,2025-02-01,Candis Merkel,Leipzig,Laptop,Zubehör,10,180.62,Barzahlung,5,Nein
734,2026-03-29,Udell Scroggs,Stuttgart,Maus,Zubehör,2,792.13,Barzahlung,3,Nein
735,2025-03-04,Emogene Erik,Berlin,Webcam,Zubehör,2,394.78,Barzahlung,1,Nein
736,2026-04-12,Keelby Sydney,Hamburg,Kopfhörer,Electronics,5,1117.16,Kreditkarte,5,Nein
737,2026-02-05,Bryant Inett,Düsseldorf,Webcam,Electronics,2,221.32,Kreditkarte,1,Nein
738,2025-10-04,Haleigh Redbourn,Frankfurt,Monitor,Zubehör,4,649.22,PayPal,3,Nein
739,2025-11-12,Adam Meddows,Frankfurt,Tastatur,Electronics,3,631.45,PayPal,5,Nein
740,2026-03-13,Justina Sparry,Hamburg,Laptop,Electronics,8,334.3,Barzahlung,3,Nein
741,2025-02-09,Rodina Barhims,Köln,Tastatur,Electronics,4,204.18,Kreditkarte,3,Ja
742,2025-11-03,Mickey De Gouy,Köln,Kopfhörer,Zubehör,9,674.18,PayPal,4,Nein
743,2025-07-22,Anabel Tomisch,Hamburg,USB-Hub,Zubehör,3,783.15,Barzahlung,2,Nein
744,2025-07-02,Shane Hutt,Stuttgart,Webcam,Zubehör,3,63.45,Barzahlung,4,Ja
745,2025-05-14,Liva Wilmore,Düsseldorf,Maus,Electronics,1,1140.81,Kreditkarte,5,Nein
746,2025-04-04,Cissiee Rawes,Leipzig,Kopfhörer,Electronics,5,657.95,Barzahlung,3,Nein
747,2026-03-16,Merrill Wogan,Stuttgart,Kopfhörer,Electronics,5,1058.55,PayPal,3,Nein
748,2025-09-24,Asia Pettecrew,Hamburg,Laptop,Electronics,6,381.42,PayPal,1,Nein
749,2025-02-10,Jorgan Schober,Köln,Webcam,Zubehör,9,924.82,Barzahlung,2,Nein
750,2026-02-20,Christoffer Castelletto,Hamburg,Smartphone,Electronics,8,1144.29,Barzahlung,5,Nein
751,2025-05-23,Norrie Warrillow,Leipzig,Laptop,Zubehör,4,790.38,PayPal,2,Nein
752,2025-12-07,Nicola Kitchingman,Leipzig,Laptop,Zubehör,4,699.59,Banküberweisung,5,Ja
753,2025-12-08,Cassy Fraczak,Berlin,Maus,Electronics,9,835.35,Barzahlung,2,Ja
754,2025-05-25,Ulrick Conklin,Leipzig,Smartphone,Zubehör,8,1008.96,Kreditkarte,2,Nein
755,2025-08-01,Dale Jimmison,Düsseldorf,Tastatur,Zubehör,8,17.64,Banküberweisung,4,Nein
756,2025-01-23,Loralee Farlowe,Hamburg,Maus,Zubehör,1,932.44,Barzahlung,4,Nein
757,2025-05-25,Grenville Baiden,Düsseldorf,Laptop,Zubehör,10,428.95,PayPal,3,Nein
758,2026-04-15,Viva Melsome,Berlin,Kopfhörer,Zubehör,5,112.12,Kreditkarte,4,Nein
759,2025-01-12,Averill Lambrick,Hamburg,Monitor,Zubehör,3,730.97,PayPal,5,Nein
760,2025-08-21,Bealle Condit,München,Maus,Zubehör,1,236.34,PayPal,3,Nein
761,2025-04-10,Caitlin Kempson,Leipzig,Tastatur,Zubehör,8,505.7,Kreditkarte,2,Ja
762,2025-03-01,Randolf Roscamp,Frankfurt,Laptop,Zubehör,4,792.95,Barzahlung,1,Nein
763,2025-02-01,Dion Tomaszek,München,Monitor,Electronics,5,41.01,Kreditkarte,2,Nein
764,2025-05-10,Worth Pancoast,Hamburg,Laptop,Zubehör,1,312.7,Kreditkarte,3,Nein
765,2026-04-15,Zuzana Misselbrook,Frankfurt,Maus,Zubehör,6,129.66,Banküberweisung,4,Nein
766,2025-04-28,Homer Gibard,München,Webcam,Zubehör,5,734.55,Barzahlung,3,Nein
767,2025-08-14,Kennan Lidington,Stuttgart,USB-Hub,Electronics,9,1052.84,Kreditkarte,2,Ja
768,2025-10-18,Carrol Coulter,München,Tastatur,Zubehör,8,197.82,PayPal,4,Nein
769,2025-10-05,Basil Veldens,Berlin,Monitor,Electronics,3,173.48,Kreditkarte,4,Ja
770,2025-09-26,Wrennie Gander,Köln,USB-Hub,Electronics,1,359.05,Barzahlung,5,Ja
771,2025-02-25,Paddie Siaskowski,Berlin,Monitor,Zubehör,10,537.67,Banküberweisung,1,Nein
