transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned,total_revenue_eur,data_quality_flag
410,2026-01-03 0:38:31,Helaine Durrington,Stuttgart,Kopfhörer,Zubehör,10,602.91,Barzahlung,5,Ja,6029.1,OK
411,2025-07-01 2:59:52,Hildagard Banting,Berlin,Monitor,Zubehör,5,448.06,Banküberweisung,2,Nein,2240.3,OK
412,2025-07-16 3:31:37,Vance Piaggia,Berlin,Maus,Electronics,3,1126.55,Barzahlung,4,Nein,3379.65,OK
413,2025-08-27 0:48:39,Doralynne Greatbank,Berlin,USB-Hub,Electronics,1,688.57,Banküberweisung,5,Nein,688.57,OK
414,2025-06-11 13:53:10,Catarina Andrzejak,Köln,Monitor,Electronics,1,535.34,PayPal,5,Nein,535.34,OK
415,2026-02-10 2:59:54,Gav Raden,Frankfurt,Tastatur,Zubehör,3,772.58,Kreditkarte,2,Nein,2317.74,OK
416,2025-10-22 4:37:39,Rosemarie Gillio,Stuttgart,Webcam,Electronics,3,582.2,Barzahlung,3,Nein,1746.6,OK
417,2025-09-25 8:59:39,Marys Tomasian,Frankfurt,Laptop,Zubehör,8,704.56,Banküberweisung,3,Nein,5636.48,OK
418,2026-04-12 18:47:28,Eleonora Arblaster,Hamburg,Kopfhörer,Electronics,7,1030.4,Banküberweisung,1,Nein,7212.8,OK
419,2026-04-06 11:39:39,Xylina Eke,Stuttgart,Laptop,Electronics,8,520.96,Banküberweisung,4,Nein,4167.68,OK
420,2026-01-22 6:25:31,Linnell Foyston,Berlin,Kopfhörer,Electronics,4,539.25,Banküberweisung,3,Ja,2157,OK
421,2026-01-06 20:45:41,Sayre Konig,Köln,Laptop,Zubehör,3,399.13,Kreditkarte,5,Ja,1197.39,OK
422,2026-05-14 1:06:53,Margot Brizland,Hamburg,Webcam,Zubehör,6,508.8,PayPal,1,Nein,3052.8,OK
423,2026-01-13 20:58:38,Harriott Harold,Stuttgart,Tastatur,Electronics,5,692.71,Barzahlung,1,Nein,3463.55,OK
424,2025-09-27 19:52:36,Cherish Constantine,München,USB-Hub,Electronics,10,1188.26,PayPal,3,Nein,11882.6,OK
425,2025-07-30 22:51:00,Dallis Gellett,München,Tastatur,Zubehör,5,141,Banküberweisung,2,Nein,705,OK
426,2026-04-21 0:50:01,Willyt Aaronson,Frankfurt,Monitor,Zubehör,5,863.05,Barzahlung,1,Ja,4315.25,OK
427,2025-08-05 6:53:57,Jenny Tomaini,Frankfurt,Kopfhörer,Zubehör,4,995.09,PayPal,1,Nein,3980.36,OK
428,2026-02-19 11:44:44,Rois Sandwick,Düsseldorf,Kopfhörer,Electronics,7,991.63,Kreditkarte,1,Ja,6941.41,OK
429,2025-10-10 14:40:39,Christian Rotherforth,Hamburg,Tastatur,Zubehör,6,845.63,PayPal,5,Nein,5073.78,OK
430,2025-09-07 12:15:00,Lek Ballach,Leipzig,Maus,Zubehör,10,966.28,Barzahlung,4,Nein,9662.8,OK
431,2025-08-26 11:53:46,Christian Flexman,Leipzig,Maus,Zubehör,10,175.96,Banküberweisung,5,Nein,1759.6,OK
432,2025-08-29 14:50:44,Hurlee Fallon,Stuttgart,Monitor,Electronics,2,561.31,Barzahlung,4,Nein,1122.62,OK
433,2025-10-09 14:23:00,Harrie Genny,Hamburg,Laptop,Zubehör,2,795.38,PayPal,2,Nein,1590.76,OK
434,2025-11-15 3:11:38,Codi Hiscocks,Düsseldorf,Laptop,Zubehör,10,132.09,Kreditkarte,3,Nein,1320.9,OK
435,2026-01-11 11:50:01,Keely Withull,Köln,USB-Hub,Electronics,2,1072.36,Banküberweisung,5,Nein,2144.72,OK
436,2025-07-15 19:21:09,Austin Towson,Hamburg,Monitor,Zubehör,10,1115.93,Banküberweisung,3,Nein,11159.3,OK
437,2025-09-22 17:22:49,Blaine Iacobassi,Frankfurt,Smartphone,Zubehör,8,397.36,Barzahlung,5,Ja,3178.88,OK
438,2025-12-31 4:52:17,Giorgi Coopman,Düsseldorf,Laptop,Electronics,8,763.24,Barzahlung,5,Ja,6105.92,OK
439,2026-03-04 22:39:31,Bebe Prophet,Frankfurt,Smartphone,Electronics,7,252.35,Barzahlung,5,Nein,1766.45,OK
440,2025-06-10 20:51:04,Jayne Meletti,Hamburg,Kopfhörer,Zubehör,9,582.28,Barzahlung,5,Nein,5240.52,OK
441,2026-05-05 12:05:17,Osmond Tooker,Hamburg,Smartphone,Electronics,3,444.75,PayPal,4,Nein,1334.25,OK
442,2025-09-07 1:28:15,Cosme Richardes,Stuttgart,Webcam,Electronics,2,628.59,Kreditkarte,3,Nein,1257.18,OK
443,2026-03-12 5:14:25,Corbett Petrishchev,Köln,Kopfhörer,Electronics,4,502.17,PayPal,1,Nein,2008.68,OK
444,2025-08-06 18:08:32,Deerdre Titmarsh,München,Maus,Zubehör,5,491.75,Kreditkarte,4,Nein,2458.75,OK
445,2026-04-21 10:30:37,Dolores Mainz,Hamburg,Laptop,Zubehör,1,987.38,PayPal,2,Nein,987.38,OK
446,2025-07-25 3:02:28,Marsiella Lacase,Düsseldorf,Maus,Electronics,2,1160.85,Kreditkarte,1,Nein,2321.7,OK
447,2025-07-08 18:39:15,Zorina Castles,München,Smartphone,Electronics,3,73.23,Barzahlung,4,Nein,219.69,OK
448,2025-11-26 23:54:47,Tallou Herion,Leipzig,Smartphone,Electronics,5,900.74,Barzahlung,4,Nein,4503.7,OK
449,2025-11-25 21:40:47,Wright Brougham,Hamburg,Maus,Electronics,5,898.97,Banküberweisung,3,Ja,4494.85,OK
450,2025-08-23 18:52:26,Konstantine Shelborne,Köln,Webcam,Zubehör,8,1001.72,Barzahlung,3,Nein,8013.76,OK
451,2026-04-26 22:47:13,Phyllys Swindley,Leipzig,Monitor,Zubehör,3,1074.14,Barzahlung,3,Nein,3222.42,OK
452,2026-01-02 13:00:26,Ted Moar,München,Monitor,Zubehör,6,668.65,Barzahlung,1,Nein,4011.9,OK
453,2025-11-04 13:17:06,Tami Prestland,Leipzig,Kopfhörer,Electronics,9,931.87,Banküberweisung,1,Nein,8386.83,OK
454,2025-12-28 12:54:00,Rowney Leyband,Stuttgart,Tastatur,Electronics,1,471.43,Kreditkarte,5,Nein,471.43,OK
455,2025-10-27 9:32:46,Marj Hardman,Stuttgart,Smartphone,Zubehör,9,1140.91,Kreditkarte,1,Nein,10268.19,OK
456,2025-11-04 20:01:34,Trixie Fairtlough,München,Webcam,Zubehör,9,722.72,Banküberweisung,5,Nein,6504.48,OK
457,2025-11-23 23:13:43,Taffy Talkington,Hamburg,Smartphone,Zubehör,7,984.39,Banküberweisung,4,Nein,6890.73,OK
458,2026-02-20 11:28:33,Claudie Spire,Leipzig,Tastatur,Electronics,2,732.34,Banküberweisung,1,Nein,1464.68,OK
459,2025-09-02 16:53:38,Lissy Turner,Düsseldorf,Monitor,Zubehör,5,595.84,Banküberweisung,1,Nein,2979.2,OK
460,2025-10-12 11:51:02,Clarke Conibeer,Berlin,Smartphone,Zubehör,2,547.61,PayPal,1,Ja,1095.22,OK
461,2025-11-29 8:27:46,Noll Robatham,Berlin,Smartphone,Electronics,6,1169.3,Barzahlung,1,Ja,7015.8,OK
462,2026-02-08 17:29:57,Cyndy Pringley,Hamburg,Monitor,Electronics,5,458.53,PayPal,4,Nein,2292.65,OK
463,2026-01-31 23:19:40,Cymbre Petris,München,USB-Hub,Electronics,1,1117.37,PayPal,2,Nein,1117.37,OK
464,2026-04-01 7:41:40,Marcille Sonschein,Stuttgart,Smartphone,Electronics,7,399.59,Banküberweisung,5,Nein,2797.13,OK
465,2025-11-17 15:09:21,Victor Rivalant,Leipzig,Smartphone,Electronics,6,46.82,Barzahlung,4,Ja,280.92,OK
466,2025-08-06 23:20:35,Maury Larter,München,Monitor,Electronics,5,287.4,Banküberweisung,3,Nein,1437,OK
467,2026-03-04 12:51:06,Beverly Trinbey,Köln,Laptop,Electronics,1,1032.62,Banküberweisung,1,Nein,1032.62,OK
468,2025-09-05 10:55:34,Carr Bottoms,Berlin,Kopfhörer,Zubehör,9,913.49,PayPal,4,Nein,8221.41,OK
469,2025-09-07 11:17:01,Torie Durn,Frankfurt,Smartphone,Electronics,8,1167.11,PayPal,5,Nein,9336.88,OK
470,2026-03-07 3:26:41,Truman Chilles,München,USB-Hub,Electronics,9,533.74,Banküberweisung,5,Nein,4803.66,OK
471,2026-03-16 0:14:46,Nikolaus Brevetor,Köln,Laptop,Electronics,5,324.85,Barzahlung,2,Nein,1624.25,OK
472,2026-03-03 16:09:43,Roch Kline,Stuttgart,Webcam,Electronics,8,665.7,PayPal,1,Nein,5325.6,OK
473,2026-03-19 1:33:30,Nicolis Shulem,Hamburg,Kopfhörer,Electronics,2,500.78,Banküberweisung,1,Nein,1001.56,OK
474,2026-01-07 14:35:11,Ricca Lazar,Hamburg,Maus,Electronics,3,989.79,Kreditkarte,5,Nein,2969.37,OK
475,2025-11-10 10:33:53,Nobie Asling,Düsseldorf,Webcam,Zubehör,10,973.35,Kreditkarte,3,Nein,9733.5,OK
476,2026-03-02 20:26:27,Rivkah O'Brien,Düsseldorf,Monitor,Electronics,4,1064.9,Banküberweisung,5,Nein,4259.6,OK
477,2025-09-23 10:06:51,Clarisse Blaszczynski,Stuttgart,Kopfhörer,Electronics,9,299.35,Kreditkarte,4,Nein,2694.15,OK
478,2026-04-30 6:24:52,Louella Palffrey,Berlin,USB-Hub,Zubehör,1,523.24,Banküberweisung,5,Nein,523.24,OK
479,2025-11-02 4:51:43,Kandace Fruchter,Berlin,Smartphone,Zubehör,7,1095.52,Barzahlung,1,Ja,7668.64,OK
480,2025-12-22 2:53:14,Ramsey Copelli,Köln,Monitor,Electronics,8,1107.11,Barzahlung,2,Nein,8856.88,OK
481,2025-10-01 21:35:07,Isidor Leschelle,München,Laptop,Electronics,5,119.99,Barzahlung,5,Nein,599.95,OK
482,2026-06-02 4:31:47,Sophia Leatherbarrow,München,USB-Hub,Zubehör,10,1136.92,Barzahlung,3,Nein,11369.2,OK
483,2026-05-01 12:20:39,Rheta Godspede,München,USB-Hub,Zubehör,3,64.2,Barzahlung,2,Nein,192.6,OK
484,2025-11-25 23:18:40,Clim Marquand,Köln,Maus,Electronics,2,774.97,Barzahlung,2,Nein,1549.94,OK
485,2026-05-16 1:20:20,Windy Di Filippo,Frankfurt,USB-Hub,Zubehör,3,205.11,Kreditkarte,1,Nein,615.33,OK
486,2025-09-16 3:33:05,Rori Gowland,Düsseldorf,Smartphone,Zubehör,1,901.86,Banküberweisung,4,Nein,901.86,OK
487,2025-11-05 22:25:39,Janey Monson,Köln,Webcam,Electronics,5,919.43,PayPal,5,Nein,4597.15,OK
488,2025-07-28 19:49:32,Garvey Kettell,Köln,Webcam,Zubehör,2,915.4,Kreditkarte,1,Ja,1830.8,OK
489,2025-11-19 9:22:31,Garland Hadlow,München,Kopfhörer,Zubehör,2,443.69,PayPal,4,Nein,887.38,OK
490,2026-05-20 11:32:16,Liane Tregido,Stuttgart,Smartphone,Electronics,8,784.56,Barzahlung,4,Nein,6276.48,OK
491,2026-01-28 8:53:28,Delinda Burrett,Hamburg,Smartphone,Zubehör,7,776.28,Kreditkarte,4,Nein,5433.96,OK
492,2025-12-10 6:18:41,Raoul Bogace,Leipzig,Maus,Electronics,6,525.07,Banküberweisung,4,Nein,3150.42,OK
493,2025-11-28 6:07:35,Adeline Pechacek,Berlin,Smartphone,Electronics,7,338.71,Barzahlung,5,Nein,2370.97,OK
494,2025-10-06 13:49:47,Kissiah Stading,Frankfurt,Tastatur,Zubehör,5,42.18,Banküberweisung,2,Nein,210.9,OK
495,2025-11-01 16:44:58,Loleta Bolf,Frankfurt,Smartphone,Zubehör,9,486.1,PayPal,5,Nein,4374.9,OK
496,2025-07-31 8:03:13,Brock Morford,Düsseldorf,Monitor,Electronics,3,351.95,PayPal,5,Nein,1055.85,OK
497,2025-07-02 1:43:36,Buffy Stannering,Düsseldorf,Smartphone,Electronics,4,811.93,Banküberweisung,1,Ja,3247.72,OK
498,2025-06-21 23:51:28,Cozmo Arter,Köln,Laptop,Electronics,5,917.2,Banküberweisung,2,Nein,4586,OK
499,2025-11-07 18:49:14,Hugh Kyles,Köln,Kopfhörer,Zubehör,4,525.65,PayPal,4,Nein,2102.6,OK
500,2025-07-05 19:00:51,Nadya Lavallie,Hamburg,Tastatur,Zubehör,7,329.32,Banküberweisung,2,Nein,2305.24,OK
501,2025-08-19 22:22:58,Jarid Beasant,Düsseldorf,Laptop,Electronics,4,513.49,Kreditkarte,1,Nein,2053.96,OK
502,2025-12-30 13:44:23,Jarad Hubberstey,Frankfurt,Tastatur,Zubehör,5,673.71,Banküberweisung,4,Nein,3368.55,OK
503,2026-02-26 13:20:38,Vanya Bande,Düsseldorf,Monitor,Zubehör,3,886.95,Barzahlung,5,Nein,2660.85,OK
504,2026-01-12 17:09:58,Kahaleel Arnli,Berlin,Tastatur,Electronics,1,184.43,Banküberweisung,3,Nein,184.43,OK
505,2025-10-22 9:44:17,Tan Neath,Berlin,Smartphone,Zubehör,8,1190.95,Kreditkarte,2,Nein,9527.6,OK
506,2025-06-14 17:01:43,Reagen von Nassau,Frankfurt,Webcam,Zubehör,4,929.01,PayPal,5,Nein,3716.04,OK
507,2025-08-26 18:18:11,Laureen Dillintone,Hamburg,Tastatur,Electronics,7,86.86,Kreditkarte,1,Nein,608.02,OK
508,2025-10-14 22:51:42,Tudor Sowrah,München,USB-Hub,Zubehör,7,518.57,Kreditkarte,5,Ja,3629.99,OK
509,2025-06-15 20:39:28,Laura Moodie,Frankfurt,Laptop,Electronics,7,868.05,Barzahlung,1,Nein,6076.35,OK
510,2026-01-02 2:28:56,Colly Gogan,München,Webcam,Zubehör,6,600.25,Barzahlung,4,Ja,3601.5,OK
511,2026-03-28 16:06:27,Felice Pinnijar,Leipzig,Smartphone,Zubehör,8,1054.04,Barzahlung,4,Ja,8432.32,OK
512,2025-12-07 20:11:28,Francisco Hoofe,Stuttgart,Kopfhörer,Zubehör,4,669.51,Barzahlung,2,Ja,2678.04,OK
513,2026-02-12 10:10:51,Dana Goudman,Berlin,Tastatur,Electronics,5,834.45,Barzahlung,2,Nein,4172.25,OK
514,2025-11-12 2:39:24,Shirlee Iacovone,Berlin,USB-Hub,Zubehör,6,973.36,Barzahlung,4,Nein,5840.16,OK
515,2026-02-16 12:09:12,Noell Mushett,Köln,Kopfhörer,Electronics,10,989.12,PayPal,4,Nein,9891.2,OK
516,2026-03-10 13:42:57,Cicily McDyer,Stuttgart,Laptop,Zubehör,6,535.35,Kreditkarte,5,Nein,3212.1,OK
517,2025-06-13 12:20:09,Evin Farriar,Köln,Kopfhörer,Zubehör,10,400.6,PayPal,5,Nein,4006,OK
518,2026-05-15 11:06:55,Othilie Metzel,Berlin,Kopfhörer,Zubehör,4,344.41,Kreditkarte,3,Nein,1377.64,OK
519,2025-11-17 15:45:47,Bartolomeo Essex,München,USB-Hub,Zubehör,2,1154.45,PayPal,3,Nein,2308.9,OK
520,2025-06-14 12:39:39,Rodney Waterworth,Leipzig,Tastatur,Electronics,5,148.11,PayPal,4,Nein,740.55,OK
521,2026-01-21 9:34:30,Oren Spottiswood,Frankfurt,USB-Hub,Zubehör,7,1004.28,Barzahlung,1,Nein,7029.96,OK
522,2025-08-04 1:03:48,Lotta Trayhorn,Frankfurt,Laptop,Zubehör,9,197.91,Barzahlung,1,Nein,1781.19,OK
523,2026-03-21 12:43:28,Cecil Gentreau,Hamburg,Webcam,Electronics,8,750.98,PayPal,1,Ja,6007.84,OK
524,2026-04-17 15:45:33,Aurilia Mastrantone,Düsseldorf,Webcam,Electronics,6,552.59,Banküberweisung,1,Nein,3315.54,OK
525,2026-01-21 6:57:46,Vince Hoble,Hamburg,Maus,Zubehör,8,845.06,Barzahlung,1,Ja,6760.48,OK
526,2025-12-12 16:13:59,Euell Tapply,Frankfurt,Kopfhörer,Zubehör,6,410.42,Banküberweisung,2,Ja,2462.52,OK
527,2025-09-02 22:25:38,Sioux Sindle,Stuttgart,Monitor,Electronics,4,72.1,Banküberweisung,2,Nein,288.4,OK
528,2025-06-16 18:05:49,Torr Tander,Hamburg,Laptop,Zubehör,10,1171.62,Barzahlung,4,Nein,11716.2,OK
529,2025-09-14 1:36:14,Tobias Posnette,München,Webcam,Electronics,6,474.98,Kreditkarte,4,Nein,2849.88,OK
530,2025-08-10 6:15:05,Harwilll Falls,Stuttgart,Webcam,Electronics,4,114.48,Banküberweisung,2,Nein,457.92,OK
531,2026-01-06 18:33:17,Immanuel Doumer,Frankfurt,Tastatur,Zubehör,4,345.67,Barzahlung,2,Nein,1382.68,OK
532,2026-02-02 14:58:53,Allene Catonne,Frankfurt,USB-Hub,Electronics,7,97.41,Banküberweisung,1,Nein,681.87,OK
533,2026-05-10 2:13:03,Berkley Core,Stuttgart,Kopfhörer,Zubehör,8,1127.05,Banküberweisung,5,Nein,9016.4,OK
534,2026-04-16 6:19:18,Micheal Farahar,Frankfurt,Monitor,Electronics,9,869.29,PayPal,1,Nein,7823.61,OK
535,2025-08-15 16:31:09,Simonette Moxted,Stuttgart,Smartphone,Zubehör,5,968.25,PayPal,2,Nein,4841.25,OK
536,2025-07-10 1:52:52,Dee Bartunek,Köln,Laptop,Zubehör,3,133.63,Barzahlung,4,Nein,400.89,OK
537,2026-01-23 6:11:35,Reina Mordon,Stuttgart,Laptop,Electronics,4,941.49,Banküberweisung,5,Nein,3765.96,OK
538,2025-08-21 9:58:55,Dee Grealish,Leipzig,Laptop,Electronics,10,1181.28,Kreditkarte,5,Nein,11812.8,OK
539,2025-09-07 9:53:09,Virgie Born,Stuttgart,Kopfhörer,Zubehör,2,791.99,Kreditkarte,1,Nein,1583.98,OK
540,2026-02-14 17:51:19,Hamilton Lattimore,Frankfurt,Laptop,Zubehör,3,77.4,Barzahlung,4,Nein,232.2,OK
541,2025-09-17 17:04:11,Danice Craigg,Köln,Tastatur,Electronics,9,439.07,Barzahlung,5,Nein,3951.63,OK
542,2025-06-29 9:05:44,Britta Beston,Frankfurt,Laptop,Zubehör,4,674.52,Kreditkarte,1,Nein,2698.08,OK
543,2025-12-09 3:51:48,Helli Burdge,Berlin,Tastatur,Electronics,8,323.28,Kreditkarte,3,Nein,2586.24,OK
544,2025-06-06 17:04:21,Gerhard Ondrasek,Berlin,Smartphone,Zubehör,1,495.42,PayPal,1,Nein,495.42,OK
545,2026-03-12 8:52:22,Meir Metschke,Düsseldorf,Webcam,Zubehör,2,1195.46,Banküberweisung,2,Nein,2390.92,OK
546,2025-07-10 13:34:42,Jocko Aymes,Köln,Kopfhörer,Zubehör,9,373,Barzahlung,5,Nein,3357,OK
547,2025-10-06 19:17:27,Mitch Carine,Stuttgart,Tastatur,Zubehör,9,280.47,PayPal,4,Nein,2524.23,OK
548,2026-02-07 0:08:13,Orton Attride,Hamburg,USB-Hub,Electronics,5,556.62,Barzahlung,5,Nein,2783.1,OK
549,2026-01-10 23:28:19,Erin Elvish,Hamburg,Smartphone,Electronics,10,718.54,Banküberweisung,1,Nein,7185.4,OK
550,2026-05-23 23:45:30,Jessamyn Duran,Frankfurt,Laptop,Electronics,7,125.28,Barzahlung,1,Nein,876.96,OK
551,2025-10-22 2:23:44,Gasper Blaik,Hamburg,Webcam,Electronics,9,403.18,PayPal,4,Nein,3628.62,OK
552,2025-09-28 13:56:41,Crista Pavluk,Berlin,Laptop,Zubehör,8,1199.19,Banküberweisung,1,Nein,9593.52,OK
553,2025-10-25 3:54:02,Stillman Morter,Stuttgart,USB-Hub,Zubehör,3,1088.45,Kreditkarte,5,Ja,3265.35,OK
554,2025-09-09 4:44:03,Korey Gianilli,Hamburg,Monitor,Electronics,10,1138.34,Barzahlung,3,Ja,11383.4,OK
555,2025-10-23 22:21:36,Claudette Bagnall,Hamburg,Monitor,Electronics,4,159.08,Barzahlung,4,Nein,636.32,OK
556,2026-02-23 4:35:49,Robinet Brookwell,Berlin,Webcam,Zubehör,3,339.07,Kreditkarte,1,Nein,1017.21,OK
557,2025-08-24 3:15:51,Brittni Salzen,Düsseldorf,Webcam,Electronics,4,924.44,Barzahlung,2,Nein,3697.76,OK
558,2026-03-24 11:18:10,Cheston Learie,Hamburg,USB-Hub,Electronics,8,1075.35,PayPal,2,Nein,8602.8,OK
559,2025-07-27 3:14:35,Jess Escoffier,Leipzig,Kopfhörer,Zubehör,7,564.11,Kreditkarte,4,Nein,3948.77,OK
560,2025-08-02 15:44:52,Grazia Skully,München,USB-Hub,Zubehör,1,617.1,Barzahlung,5,Nein,617.1,OK
561,2026-03-01 2:46:54,Ethel Really,Köln,Tastatur,Electronics,5,250.17,Barzahlung,2,Nein,1250.85,OK
562,2025-11-02 15:04:41,Gene Di Maria,Leipzig,USB-Hub,Zubehör,3,264.87,Kreditkarte,2,Nein,794.61,OK
563,2025-09-19 8:07:06,Brynn Stannas,Köln,Kopfhörer,Zubehör,4,1065.21,Barzahlung,4,Nein,4260.84,OK
564,2026-05-13 21:22:39,Gusty Loughhead,München,Webcam,Electronics,3,402.19,Barzahlung,4,Nein,1206.57,OK
565,2026-01-13 2:38:59,Patrica Ludman,Stuttgart,Kopfhörer,Zubehör,2,565.62,PayPal,1,Nein,1131.24,OK
566,2026-04-23 14:11:59,Loutitia Ivanyukov,München,Maus,Zubehör,3,1050.09,Barzahlung,2,Nein,3150.27,OK
567,2025-07-10 16:41:20,Clem Kenney,Stuttgart,Monitor,Zubehör,9,83.58,Barzahlung,4,Nein,752.22,OK
568,2025-11-30 6:20:03,Titus Caulket,Berlin,Webcam,Electronics,1,1160.02,Kreditkarte,4,Nein,1160.02,OK
569,2025-08-03 16:35:17,Jan Ancliffe,Düsseldorf,Monitor,Electronics,10,552.15,Banküberweisung,3,Nein,5521.5,OK
570,2026-01-06 23:29:26,Nicki Hartas,München,USB-Hub,Zubehör,7,684.44,PayPal,2,Ja,4791.08,OK
571,2025-12-26 3:20:46,L;urette Cadogan,Frankfurt,Tastatur,Zubehör,8,424.2,PayPal,2,Nein,3393.6,OK
572,2025-07-04 13:24:30,Ysabel Clapham,Berlin,Maus,Zubehör,10,1117.08,Barzahlung,5,Nein,11170.8,OK
573,2026-04-05 14:30:04,Aurora Chomley,Frankfurt,Monitor,Electronics,5,434.41,Banküberweisung,4,Ja,2172.05,OK
574,2026-05-12 14:10:09,Briana Jeannenet,München,Tastatur,Zubehör,3,715.38,PayPal,5,Nein,2146.14,OK
575,2026-04-25 13:57:10,Garik Rewcassell,Köln,Maus,Zubehör,8,778.63,PayPal,3,Nein,6229.04,OK
576,2026-01-28 1:07:08,Dalis Hamner,Hamburg,Kopfhörer,Zubehör,6,758.91,Kreditkarte,4,Nein,4553.46,OK
577,2025-08-21 0:50:20,Herculie Cairns,Düsseldorf,Tastatur,Zubehör,9,472.23,Banküberweisung,4,Nein,4250.07,OK
578,2026-05-17 3:40:34,Kath Crut,München,Monitor,Zubehör,4,139.61,Kreditkarte,2,Ja,558.44,OK
579,2026-02-27 0:09:52,Davina McGhie,Düsseldorf,Webcam,Electronics,2,752.17,Barzahlung,5,Ja,1504.34,OK
580,2025-11-19 23:57:37,Ferdie Joubert,Düsseldorf,USB-Hub,Zubehör,1,1024.51,PayPal,1,Nein,1024.51,OK
581,2026-03-26 10:43:19,Hadleigh Durdle,Frankfurt,Laptop,Electronics,7,288.73,Kreditkarte,5,Nein,2021.11,OK
582,2025-07-26 19:17:24,Steward Neighbour,Berlin,Laptop,Electronics,1,751.19,Banküberweisung,4,Nein,751.19,OK
583,2025-09-04 2:09:56,Kyle Pennrington,München,Maus,Electronics,3,913.88,PayPal,1,Nein,2741.64,OK
584,2025-06-13 13:47:56,Marietta Filyukov,Düsseldorf,Monitor,Electronics,4,1101.73,PayPal,1,Nein,4406.92,OK
585,2025-08-02 6:54:35,Falito Labba,Berlin,Kopfhörer,Zubehör,3,1105.01,Kreditkarte,5,Nein,3315.03,OK
586,2025-11-05 18:30:36,Rora Lensch,München,Webcam,Zubehör,10,1124.57,Banküberweisung,1,Ja,11245.7,OK
587,2025-08-06 22:16:33,Mavis Strothers,Köln,USB-Hub,Zubehör,7,270.67,Kreditkarte,1,Nein,1894.69,OK
588,2026-02-10 6:29:47,Clarine Arkcoll,Stuttgart,Laptop,Zubehör,2,552.65,Kreditkarte,3,Nein,1105.3,OK
589,2025-09-18 6:35:27,Morgun MacMeanma,Stuttgart,Laptop,Zubehör,8,711.63,Kreditkarte,3,Nein,5693.04,OK
590,2026-05-10 9:14:02,Giffy Bartley,München,Laptop,Electronics,7,738.79,Banküberweisung,1,Nein,5171.53,OK
591,2025-12-26 18:16:34,Wylie Fernley,Berlin,Monitor,Zubehör,4,687.26,PayPal,3,Nein,2749.04,OK
592,2025-11-05 9:34:37,Raynard Collerd,Berlin,Kopfhörer,Electronics,4,542.44,Banküberweisung,3,Nein,2169.76,OK
593,2026-03-26 6:53:19,Lefty Dunridge,Frankfurt,Maus,Electronics,1,76.87,PayPal,1,Nein,76.87,OK
594,2026-03-08 16:22:02,Catherine Charnock,Stuttgart,Maus,Electronics,1,790.83,Barzahlung,5,Nein,790.83,OK
595,2025-07-07 11:44:24,Hilary Rustich,Leipzig,Smartphone,Zubehör,10,820.19,Barzahlung,5,Nein,8201.9,OK
596,2026-04-11 21:50:12,Dalis Featherstone,Berlin,Kopfhörer,Electronics,10,700.4,Barzahlung,2,Nein,7004,OK
597,2026-04-11 4:57:57,Lorraine Becaris,Stuttgart,Kopfhörer,Zubehör,5,852.27,Banküberweisung,5,Nein,4261.35,OK
598,2026-05-17 5:02:16,Leila Royson,Köln,Monitor,Electronics,9,835.67,Banküberweisung,1,Nein,7521.03,OK
599,2025-12-24 21:12:55,Bobbie Bartholomaus,München,USB-Hub,Zubehör,5,1091.24,Barzahlung,3,Nein,5456.2,OK
600,2025-10-11 13:34:57,Washington Joseph,Stuttgart,Maus,Zubehör,5,368.67,Barzahlung,5,Ja,1843.35,OK
601,2025-09-27 13:56:26,Clywd Blunsum,Düsseldorf,USB-Hub,Electronics,9,394.05,Barzahlung,1,Nein,3546.45,OK
602,2026-05-02 16:26:04,Shamus Doidge,Berlin,USB-Hub,Zubehör,9,74.2,Barzahlung,3,Ja,667.8,OK
603,2025-07-05 6:53:59,Vaughan Renneke,Stuttgart,Monitor,Zubehör,4,241.63,Barzahlung,5,Nein,966.52,OK
604,2025-11-28 15:22:31,Drusie Circuitt,Stuttgart,USB-Hub,Electronics,4,1148.23,Kreditkarte,4,Nein,4592.92,OK
605,2026-01-15 18:35:49,Ailbert Duhig,Hamburg,Laptop,Zubehör,3,1052.28,PayPal,3,Nein,3156.84,OK
606,2025-08-19 20:29:59,Derwin Bleakman,Frankfurt,Smartphone,Electronics,9,719.71,PayPal,1,Nein,6477.39,OK
607,2026-01-05 13:05:00,Keriann Ferronier,Leipzig,Monitor,Electronics,9,68.4,Kreditkarte,5,Ja,615.6,OK
608,2025-08-14 4:57:51,Chuck Ruddock,Düsseldorf,Laptop,Electronics,1,592.21,Barzahlung,5,Ja,592.21,OK
609,2025-10-31 5:36:35,Moira Mort,Frankfurt,Smartphone,Electronics,2,86.22,PayPal,1,Nein,172.44,OK
610,2026-01-16 7:03:45,Aldo Karpenya,München,Smartphone,Electronics,9,459.52,PayPal,1,Nein,4135.68,OK
611,2025-06-25 2:53:46,Emmit Fowells,Berlin,Monitor,Electronics,2,1122.31,Barzahlung,5,Nein,2244.62,OK
612,2026-04-09 11:06:51,Jeramie Fillery,Berlin,Smartphone,Zubehör,1,1098.77,Barzahlung,2,Nein,1098.77,OK
613,2025-12-29 1:11:43,Amelia Bradder,Berlin,Monitor,Electronics,6,1198.72,Barzahlung,5,Nein,7192.32,OK
